,2P,2P%,2PA,3P,3P%,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,Name,ORB,PF,PTS,STL,TOV,TRB,eFG%
1107,1.9,.402,4.8,,,,0.7,,,1.9,.402,4.8,1.3,.695,1.9,118,,NBA,15.9,Boo Ellis,,1.7,5.1,,,5.2,.402
1108,4.6,.509,9.1,1.4,.403,3.5,1.4,0.2,2.2,6.1,.479,12.6,2.2,.784,2.8,1209,589,NBA,28.8,Dale Ellis,1.3,2.1,15.7,0.8,1.5,3.5,.536
1109,2.1,.545,3.9,0.0,.048,0.1,0.6,0.1,0.8,2.2,.527,4.1,1.5,.653,2.3,145,26,NBA,13.3,Harold Ellis,1.2,1.7,5.8,1.1,0.8,2.0,.528
1110,3.7,.398,9.3,,,,1.4,0.2,1.7,3.7,.398,9.3,1.4,.727,1.9,524,,NBA,19.8,Joe Ellis,0.7,2.7,8.8,0.7,,5.1,.398
1111,4.3,.473,9.0,0.4,.302,1.3,1.6,0.8,4.3,4.6,.452,10.3,2.2,.730,3.0,624,359,NBA,28.2,LaPhonso Ellis,2.1,3.1,11.9,0.7,1.6,6.5,.471
1112,1.2,.433,2.8,0.0,,0.0,0.3,0.4,1.5,1.2,.433,2.8,0.6,.613,1.0,91,2,NBA,9.4,LeRon Ellis,1.0,1.2,3.0,0.3,0.4,2.4,.433
1113,4.0,.442,8.9,,,,1.3,0.8,5.5,4.0,.442,8.9,1.8,.728,2.5,1048,,NBA,26.3,Leroy Ellis,2.8,2.5,9.7,0.8,,8.3,.442
1114,3.9,.513,7.5,0.0,.050,0.0,1.5,1.6,4.4,3.9,.510,7.6,1.8,.689,2.6,474,245,NBA,24.5,Pervis Ellison,2.3,3.1,9.5,0.6,1.7,6.7,.510
1115,2.5,.410,6.0,0.0,.200,0.0,0.9,1.0,3.4,2.5,.410,6.0,1.1,.726,1.5,658,75,TOT,18.8,Len Elmore,1.7,2.7,6.0,0.9,1.2,5.1,.410
1116,1.5,.481,3.2,0.0,.188,0.0,0.6,0.5,2.4,1.5,.478,3.2,0.6,.700,0.8,472,149,NBA,15.3,Francisco Elson,1.1,2.1,3.7,0.5,0.8,3.5,.479
1117,3.2,.409,7.9,0.0,.167,0.3,2.6,0.1,1.6,3.3,.402,8.1,1.2,.752,1.6,77,,TOT,24.8,Darrell Elston,0.6,2.2,7.8,1.1,1.8,2.2,.404
1118,4.8,.440,10.9,,,,1.4,,,4.8,.440,10.9,2.9,.640,4.5,831,,NBA,26.2,Wayne Embry,,3.4,12.5,,,9.1,.440
1119,0.4,.500,0.9,0.0,.000,0.1,0.1,0.1,0.4,0.4,.462,0.9,0.6,.615,0.9,14,0,NBA,5.2,Andre Emmett,0.1,0.4,1.4,0.1,0.2,0.6,.462
1120,0.2,.120,1.6,,,,0.3,,,0.2,.120,1.6,0.5,.533,0.9,16,,BAA,,Ned Endress,,0.8,0.9,,,,.120
1121,0.7,.411,1.7,0.0,,0.0,0.2,0.2,1.3,0.7,.411,1.7,0.3,.677,0.5,195,2,NBA,7.2,Chris Engler,0.7,1.4,1.8,0.2,0.5,2.0,.411
1122,1.0,.379,2.6,0.0,,0.0,0.6,0.0,1.0,1.0,.379,2.6,0.5,.600,0.9,11,0,NBA,4.5,Wayne Englestad,0.5,1.1,2.5,0.1,0.3,1.5,.379
1123,4.0,.449,9.0,0.1,.138,0.4,2.1,0.2,1.2,4.1,.435,9.4,1.7,.778,2.2,151,18,NBA,20.6,A.J. English,0.9,1.9,9.9,0.4,1.3,2.1,.438
1124,8.9,.508,17.6,0.0,.217,0.1,3.6,0.7,3.2,8.9,.507,17.6,3.6,.832,4.3,1193,753,NBA,31.9,Alex English,2.3,2.5,21.5,0.9,2.5,5.5,.507
1125,0.6,.262,2.3,,,,0.3,,,0.6,.262,2.3,0.3,.714,0.4,18,,NBA,3.9,Claude English,,0.8,1.5,,,1.1,.262
1126,1.3,.432,2.9,0.2,.344,0.6,0.9,0.3,0.8,1.5,.416,3.6,0.4,.556,0.7,50,0,NBA,11.5,Jo Jo English,0.2,1.7,3.6,0.4,0.9,1.1,.447
1127,2.4,.419,5.6,0.0,.100,0.1,1.0,0.3,3.2,2.4,.414,5.7,0.9,.770,1.2,105,,TOT,14.9,Scott English,1.8,1.5,5.6,0.7,1.3,4.0,.414
1128,2.3,.380,6.0,,,,0.9,,,2.3,.380,6.0,3.3,.792,4.2,46,,NBA,,Gene Englund,,3.6,7.8,,,,.380
1129,0.8,.435,1.8,,,,0.2,0.0,0.4,0.8,.435,1.8,0.5,.750,0.6,13,,NBA,5.5,Ray Epps,0.0,0.5,2.0,0.1,0.2,0.4,.435
1130,1.5,.546,2.7,0.0,,0.0,0.4,0.4,1.9,1.5,.546,2.7,0.9,.594,1.5,69,17,NBA,13.4,Semih Erden,0.8,2.4,3.8,0.4,0.7,2.8,.546
1131,3.3,.347,9.4,,,,1.4,,,3.3,.347,9.4,1.7,.638,2.6,18,,NBA,22.3,Bo Erias,,2.9,8.2,,,4.6,.347
1132,3.9,.435,9.0,,,,2.6,0.2,3.5,3.9,.435,9.0,1.6,.769,2.1,766,,NBA,24.6,Keith Erickson,1.3,2.7,9.5,0.9,,4.5,.435
1133,9.4,.510,18.4,0.1,.298,0.4,4.2,1.7,5.5,9.5,.506,18.8,5.0,.777,6.5,1243,442,TOT,36.4,Julius Erving,3.0,2.8,24.2,2.0,3.4,8.5,.509
1134,1.0,.463,2.2,0.0,,0.0,0.5,0.6,2.5,1.0,.463,2.2,0.7,.621,1.1,153,65,NBA,14.0,Evan Eschmeyer,1.4,2.6,2.8,0.5,0.6,3.9,.463
1135,1.1,.362,3.0,,,,0.6,,,1.1,.362,3.0,0.6,.700,0.9,23,,BAA,,Jack Eskridge,,1.1,2.8,,,,.362
1136,0.8,.523,1.5,0.4,.232,1.9,0.8,0.0,0.4,1.2,.360,3.3,1.0,.795,1.3,30,0,NBA,9.4,Vincenzo Esposito,0.1,0.9,3.9,0.2,1.3,0.5,.425
1137,0.6,.376,1.6,0.0,.000,0.0,1.9,,0.4,0.6,.368,1.6,0.7,.543,1.3,53,,ABA,11.4,Billy Evans,0.3,1.7,1.9,,0.9,0.7,.368
1138,1.2,.280,4.3,,,,1.2,,,1.2,.280,4.3,0.6,.682,0.9,47,,NBA,,Bob Evans,,2.1,3.0,,,,.280
1139,1.0,.396,2.6,0.4,.343,1.1,0.8,0.2,1.1,1.4,.381,3.7,0.5,.820,0.6,102,1,NBA,10.8,Brian Evans,0.5,1.1,3.7,0.3,0.4,1.6,.430
1140,1.6,.459,3.4,0.2,.389,0.5,1.0,0.0,1.4,1.8,.450,3.9,0.7,.571,1.2,36,,NBA,10.6,Earl Evans,0.7,1.8,4.4,0.4,1.0,2.1,.475
1141,1.8,.487,3.7,0.8,.363,2.1,0.7,0.2,1.5,2.5,.442,5.7,0.8,.785,1.0,562,123,NBA,19.4,Maurice Evans,1.0,1.7,6.7,0.5,0.5,2.5,.508
1142,2.7,.485,5.6,0.4,.307,1.3,2.6,0.1,1.1,3.1,.452,6.9,1.1,.807,1.3,591,15,NBA,16.7,Mike Evans,0.3,2.0,7.7,0.7,1.4,1.4,.480
1143,1.4,.467,2.9,0.0,.091,0.0,0.6,0.1,4.7,1.4,.465,2.9,1.3,.528,2.5,809,372,NBA,19.2,Reggie Evans,2.5,2.3,4.1,0.7,1.1,7.1,.466
1144,1.0,.429,2.3,0.3,.295,1.0,1.4,0.1,1.0,1.3,.389,3.3,0.6,.780,0.7,127,8,NBA,13.3,Daniel Ewing,0.3,1.2,3.4,0.5,0.8,1.2,.433
1145,8.2,.507,16.2,0.0,.152,0.1,1.9,2.4,7.5,8.2,.504,16.3,4.6,.740,6.2,1183,1122,NBA,34.3,Patrick Ewing,2.3,3.4,21.0,1.0,3.0,9.8,.505
1146,0.0,.000,0.4,0.0,.000,0.3,0.3,0.1,0.1,0.0,.000,0.7,0.4,.750,0.6,7,0,NBA,2.7,Patrick Ewing,0.1,0.1,0.4,0.0,0.1,0.3,.000
1147,2.2,.464,4.6,0.5,.277,1.8,0.8,0.6,2.1,2.7,.411,6.5,0.4,.611,0.7,51,18,NBA,20.6,Christian Eyenga,0.6,1.7,6.3,0.7,1.0,2.7,.450
1148,2.7,.288,9.4,,,,1.3,,,2.7,.288,9.4,2.2,.669,3.3,135,,TOT,,Johnny Ezersky,,2.2,7.6,,,,.288
1149,1.1,.400,2.8,0.5,.263,1.8,0.8,0.3,1.7,1.6,.346,4.5,0.7,.750,0.9,56,9,NBA,14.3,Cleanthony Early,0.5,1.3,4.3,0.5,0.9,2.2,.398
1150,1.2,.418,2.8,0.1,.222,0.6,0.4,0.2,1.1,1.3,.385,3.4,0.8,.722,1.1,63,15,NBA,11.3,Devin Ebanks,0.8,0.9,3.6,0.3,0.6,1.9,.404
1151,0.2,.333,0.7,0.6,.302,2.0,0.2,0.0,0.9,0.8,.310,2.7,0.5,.941,0.5,31,0,NBA,6.7,Jarell Eddie,0.1,0.2,2.8,0.2,0.1,1.0,.423
1152,0.5,.333,1.5,0.0,,0.0,0.0,0.0,0.5,0.5,.333,1.5,0.0,,0.0,2,0,NBA,6.0,Shane Edwards,0.5,0.5,1.0,0.0,0.5,1.0,.333
1153,0.3,.444,0.6,0.3,.286,0.9,0.3,0.0,0.7,0.5,.348,1.5,0.1,1.000,0.1,15,0,NBA,3.8,Henry Ellenson,0.1,0.2,1.4,0.0,0.4,0.8,.435
1154,1.7,.441,3.8,1.2,.376,3.1,1.1,0.1,1.8,2.8,.412,6.9,0.7,.849,0.8,509,125,NBA,20.2,Wayne Ellington,0.3,1.1,7.5,0.5,0.7,2.1,.495
1155,6.0,.482,12.5,0.9,.314,2.8,4.6,0.3,2.8,6.9,.451,15.3,3.2,.773,4.2,827,707,NBA,34.9,Monta Ellis,0.6,2.3,17.9,1.7,2.7,3.5,.480
1156,2.1,.461,4.5,0.0,.000,0.0,0.7,0.6,2.0,2.1,.460,4.5,1.1,.625,1.8,375,55,NBA,16.0,Melvin Ely,1.2,2.0,5.3,0.3,1.0,3.2,.460
1157,5.3,.495,10.7,1.2,.367,3.2,2.1,2.5,5.9,6.5,.466,13.8,6.2,.783,7.9,31,31,NBA,25.4,Joel Embiid,2.0,3.6,20.2,0.9,3.8,7.8,.508
1158,0.7,.452,1.5,0.3,.280,1.2,0.6,0.1,0.7,1.0,.375,2.7,0.5,.724,0.7,41,0,NBA,9.9,Kim English,0.2,1.1,2.9,0.4,0.5,0.9,.438
1159,1.3,.493,2.6,0.7,.372,2.0,0.9,0.3,2.2,2.0,.442,4.6,1.3,.795,1.6,144,34,NBA,19.4,James Ennis,1.0,1.9,6.1,0.6,0.8,3.2,.521
1160,1.2,.444,2.8,0.3,.320,1.0,1.8,0.0,0.9,1.6,.412,3.8,0.4,.759,0.5,125,8,NBA,11.7,Tyler Ennis,0.2,1.2,3.8,0.5,1.0,1.2,.454
1161,1.4,.582,2.5,0.0,.231,0.1,0.4,0.5,1.6,1.5,.568,2.6,0.6,.687,0.8,249,9,NBA,10.5,Jeremy Evans,1.0,1.2,3.5,0.4,0.3,2.6,.573
1162,5.5,.472,11.6,0.7,.296,2.2,5.1,0.4,3.9,6.1,.444,13.8,3.3,.757,4.3,471,375,NBA,32.2,Tyreke Evans,0.9,2.3,16.2,1.3,2.7,4.8,.468
1163,1.2,.476,2.4,0.9,.307,2.8,2.1,0.2,1.4,2.0,.386,5.2,0.5,.752,0.7,142,62,NBA,20.4,Dante Exum,0.4,2.0,5.4,0.4,1.3,1.7,.468
1164,1.6,.513,3.2,0.0,,0.0,0.4,1.0,2.5,1.6,.513,3.2,1.0,.557,1.7,170,61,NBA,14.1,Festus Ezeli,1.7,1.9,4.2,0.3,0.8,4.3,.513
1165,0.8,.260,3.2,,,,0.1,,,0.8,.260,3.2,0.4,.500,0.9,30,,BAA,,Joe Fabel,,2.1,2.1,,,,.260
1166,2.4,.405,6.0,0.1,.368,0.3,0.7,,1.2,2.5,.404,6.2,1.5,.681,2.2,165,,TOT,13.8,John Fairchild,0.8,1.8,6.6,,1.4,3.2,.410
1167,1.0,.307,3.4,,,,0.8,,,1.0,.307,3.4,1.1,.679,1.7,48,,BAA,,Phil Farbman,,1.8,3.2,,,,.307
1168,2.3,.384,5.9,,,,1.8,,,2.3,.384,5.9,2.0,.700,2.8,211,,NBA,18.1,Dick Farley,,2.0,6.5,,,2.5,.384
1169,0.4,.444,0.8,0.5,.250,1.8,1.0,0.0,0.6,0.8,.310,2.6,0.3,1.000,0.3,11,0,NBA,7.8,Desmon Farmer,0.0,0.7,2.4,0.1,0.5,0.6,.397
1170,1.9,.448,4.2,0.2,.282,0.6,0.8,0.0,0.8,2.0,.428,4.7,1.1,.730,1.4,136,1,NBA,10.7,Jim Farmer,0.6,1.2,5.3,0.3,0.9,1.4,.445
1171,2.8,.393,7.0,,,,1.3,,,2.8,.393,7.0,1.1,.814,1.4,423,,NBA,20.8,Mike Farmer,,2.0,6.7,,,4.6,.393
1172,1.3,.429,3.1,0.1,.189,0.5,0.8,0.2,1.9,1.4,.395,3.6,2.3,.770,3.0,101,11,NBA,13.5,Tony Farmer,1.3,1.9,5.3,0.8,0.9,3.2,.408
1173,2.8,.295,9.4,,,,0.6,,,2.8,.295,9.4,1.2,.575,2.1,51,,BAA,,Bob Faught,,1.9,6.7,,,,.295
1174,1.8,.575,3.1,0.0,.000,0.1,0.4,0.4,2.1,1.8,.561,3.2,0.6,.682,0.8,26,0,NBA,10.3,Nick Fazekas,1.3,1.0,4.1,0.3,0.5,3.4,.561
1175,0.4,.300,1.4,,,,0.1,,,0.4,.300,1.4,0.0,.000,0.1,7,,NBA,3.9,Dave Fedor,,0.6,0.9,,,0.9,.300
1176,4.9,.362,13.5,,,,2.0,,,4.9,.362,13.5,3.5,.805,4.4,221,,TOT,,Bob Feerick,,2.7,13.3,,,,.362
1177,1.8,.531,3.4,,,,0.8,0.1,1.2,1.8,.531,3.4,1.6,.768,2.1,48,,NBA,10.1,Butch Feher,0.4,1.0,5.2,0.2,,1.5,.531
1178,1.7,.425,4.0,0.1,.400,0.1,0.7,0.4,4.6,1.7,.424,4.1,1.0,.629,1.6,201,35,NBA,21.5,Jamie Feick,2.6,2.2,4.5,0.6,0.8,7.1,.432
1179,0.8,.286,2.8,,,,0.6,,,0.8,.286,2.8,1.4,.875,1.6,10,,NBA,5.9,Ron Feiereisel,,0.9,3.0,,,0.6,.286
1180,1.1,.228,4.6,,,,1.1,,,1.1,.228,4.6,0.9,.485,1.9,17,,NBA,15.8,George Feigenbaum,,1.7,3.1,,,1.4,.228
1181,1.7,.436,3.9,0.0,.000,0.0,0.5,0.2,2.1,1.7,.433,4.0,0.9,.751,1.2,275,58,NBA,10.9,Dave Feitl,0.9,1.6,4.3,0.2,0.9,3.0,.433
1182,0.4,.227,1.8,0.1,.333,0.3,0.2,0.3,0.8,0.5,.240,2.1,0.4,.625,0.7,12,0,NBA,6.8,Noel Felix,0.3,1.1,1.5,0.2,0.7,1.1,.260
1183,3.8,.412,9.2,,,,0.7,,,3.8,.412,9.2,3.4,.678,5.0,637,,NBA,23.8,Ray Felix,,3.8,10.9,,,8.9,.412
1184,0.8,.344,2.4,,,,0.9,,,0.8,.344,2.4,1.1,.742,1.5,103,,NBA,10.0,Jake Fendley,,1.9,2.8,,,1.2,.344
1185,0.9,.225,4.2,,,,0.5,,,0.9,.225,4.2,0.7,.511,1.4,33,,BAA,,Warren Fenley,,1.8,2.6,,,,.225
1186,0.3,.500,0.6,0.4,.375,1.1,0.1,0.0,0.6,0.7,.417,1.7,0.0,.000,0.3,7,0,NBA,4.6,Desmond Ferguson,0.0,0.0,1.9,0.0,0.1,0.6,.542
1187,1.3,.463,2.8,1.7,.360,4.6,2.2,0.2,1.9,3.0,.399,7.4,1.4,.840,1.7,249,10,NBA,24.0,Rudy Fernandez,0.5,1.5,9.1,1.0,1.1,2.4,.511
1188,0.9,.445,2.0,0.0,,0.0,0.4,0.2,1.0,0.9,.445,2.0,0.6,.675,0.9,218,0,NBA,7.5,Eric Fernsten,0.7,0.8,2.4,0.2,0.4,1.7,.445
1189,2.4,.368,6.4,,,,2.5,,,2.4,.368,6.4,2.1,.760,2.7,371,,NBA,20.4,Al Ferrari,,2.7,6.8,,,2.2,.368
1190,0.1,.056,1.5,0.0,,0.0,0.1,0.1,0.8,0.1,.056,1.5,0.6,.875,0.7,12,0,NBA,2.8,Rolando Ferreira,0.3,0.6,0.8,0.0,0.5,1.1,.056
1191,2.4,.490,4.8,0.1,.288,0.3,0.9,0.2,1.0,2.4,.480,5.1,1.4,.750,1.9,583,72,NBA,15.0,Duane Ferrell,0.9,1.5,6.4,0.5,0.9,1.9,.487
1192,2.1,.332,6.4,,,,1.6,,,2.1,.332,6.4,1.5,.686,2.3,178,,TOT,,Arnie Ferrin,,2.9,5.8,,,4.0,.332
1193,3.5,.433,8.1,,,,1.4,,,3.5,.433,8.1,2.1,.664,3.2,634,,NBA,20.2,Bob Ferry,,2.3,9.1,,,5.3,.433
1194,2.0,.470,4.2,0.7,.393,1.9,1.3,0.3,2.1,2.7,.446,6.1,0.8,.840,1.0,917,186,NBA,19.8,Danny Ferry,0.7,2.1,7.0,0.4,0.9,2.8,.506
1195,0.9,.488,1.9,0.1,.286,0.3,0.9,,0.6,1.0,.458,2.2,0.4,.615,0.6,22,,ABA,5.6,Bobby Fields,0.7,1.5,2.5,,1.0,1.4,.479
1196,2.5,.479,5.2,0.0,.188,0.1,1.0,0.2,1.6,2.5,.474,5.3,1.1,.733,1.6,184,21,NBA,14.6,Kenny Fields,1.0,2.1,6.2,0.5,1.0,2.5,.475
1197,2.2,.520,4.3,0.5,.332,1.4,1.6,0.2,3.3,2.7,.473,5.7,1.0,.666,1.4,255,176,NBA,23.6,Landry Fields,1.0,1.2,6.8,0.8,1.1,4.3,.515
1198,0.9,.383,2.5,,,,0.4,,,0.9,.383,2.5,0.4,.500,0.7,19,,NBA,3.8,Ron Filipek,,0.6,2.3,,,1.3,.383
1199,1.1,.403,2.6,,,,0.4,,,1.1,.403,2.6,0.3,.467,0.6,49,,NBA,6.9,Greg Fillmore,,2.0,2.4,,,2.2,.403
1200,3.1,.439,7.1,0.2,.342,0.6,2.4,0.1,1.2,3.3,.431,7.8,1.7,.829,2.1,128,,ABA,23.8,Larry Finch,0.5,2.5,8.6,0.6,1.4,1.7,.445
1201,2.0,.449,4.6,,,,0.8,0.1,1.4,2.0,.449,4.6,1.0,.662,1.5,551,,NBA,12.5,Hank Finkel,0.6,2.0,5.1,0.1,,3.9,.449
1202,4.8,.467,10.2,1.3,.375,3.5,2.9,0.3,3.3,6.1,.444,13.7,2.2,.811,2.7,1103,875,NBA,34.4,Michael Finley,1.0,1.6,15.7,0.9,1.5,4.4,.492
1203,2.7,.327,8.2,,,,4.0,,,2.7,.327,8.2,2.0,.599,3.3,142,,NBA,23.9,Danny Finn,,3.2,7.3,,,3.9,.327
1204,1.4,.504,2.8,0.0,.000,0.0,0.5,0.3,1.3,1.4,.500,2.8,0.7,.625,1.1,50,9,NBA,10.2,Matt Fish,0.9,1.8,3.5,0.4,0.7,2.2,.500
1205,1.9,.413,4.7,1.0,.374,2.6,3.0,0.1,1.7,2.9,.399,7.2,1.6,.817,1.9,1287,731,NBA,25.4,Derek Fisher,0.3,2.1,8.3,1.1,1.1,2.1,.466
1206,1.5,.529,2.8,0.0,,0.0,0.4,,1.5,1.5,.529,2.8,0.1,1.000,0.1,12,,ABA,5.5,Richard Fisher,1.2,0.8,3.1,,0.3,2.7,.529
1207,1.3,.365,3.5,0.4,.269,1.4,1.8,0.3,1.3,1.7,.337,4.9,0.9,.739,1.3,18,1,NBA,13.3,Gerald Fitch,0.4,1.6,4.7,0.4,0.8,1.7,.376
1208,1.0,.194,5.0,,,,0.6,,,1.0,.194,5.0,1.1,.629,1.8,78,,BAA,,Bob Fitzgerald,,2.3,3.1,,,,.194
1209,1.9,.237,8.2,,,,0.7,,,1.9,.237,8.2,0.7,.683,1.0,61,,BAA,,Dick Fitzgerald,,1.5,4.5,,,,.237
1210,3.7,.446,8.4,0.1,.191,0.4,1.2,0.3,3.3,3.8,.435,8.8,1.9,.691,2.8,289,35,NBA,20.9,Marcus Fizer,1.3,2.2,9.6,0.5,1.5,4.6,.439
1211,2.1,.277,7.5,,,,1.6,,,2.1,.277,7.5,1.6,.638,2.6,262,,TOT,26.7,Jerry Fleishman,,2.3,5.8,,,4.6,.277
1212,0.8,.484,1.6,,,,0.4,0.3,0.9,0.8,.484,1.6,0.5,.588,0.9,20,,NBA,4.9,Al Fleming,0.7,0.8,2.0,0.0,0.8,1.5,.484
1213,3.0,.359,8.2,,,,1.9,,,3.0,.359,8.2,2.7,.731,3.7,292,,NBA,21.2,Ed Fleming,,2.4,8.6,,,5.2,.359
1214,4.4,.507,8.7,0.0,.181,0.2,4.8,0.1,2.3,4.4,.498,8.9,2.4,.764,3.2,893,523,NBA,27.7,Vern Fleming,1.1,2.2,11.3,1.0,2.0,3.4,.501
1215,0.6,.474,1.2,0.3,.500,0.6,0.7,0.0,0.1,0.9,.483,1.8,0.1,1.000,0.1,16,0,NBA,4.8,Luis Flores,0.1,0.6,2.2,0.1,0.7,0.2,.569
1216,2.1,.539,3.8,0.0,.000,0.0,0.9,0.2,2.1,2.1,.534,3.9,0.8,.774,1.0,53,5,NBA,13.2,Bruce Flowers,1.3,1.9,4.9,0.4,0.8,3.4,.534
1217,4.1,.467,8.8,0.5,.324,1.7,5.4,0.2,2.0,4.6,.444,10.5,3.0,.815,3.6,957,584,NBA,27.6,Sleepy Floyd,0.7,2.1,12.8,1.2,2.4,2.6,.470
1218,2.7,.420,6.3,0.7,.338,2.1,3.9,0.0,1.6,3.4,.400,8.5,1.7,.809,2.2,163,90,NBA,22.9,Jonny Flynn,0.3,1.1,9.2,0.7,2.3,1.9,.442
1219,2.4,.433,5.6,0.4,.253,1.5,2.2,0.1,1.2,2.5,.419,6.1,1.0,.629,1.7,211,,TOT,16.0,Mike Flynn,0.9,1.3,6.2,0.7,1.1,2.1,.429
1220,0.5,.200,2.5,,,,0.0,0.0,1.0,0.5,.200,2.5,0.0,,0.0,2,,NBA,7.0,Larry Fogle,0.5,2.0,1.0,0.5,,1.5,.200
1221,1.8,.392,4.6,,,,0.5,,,1.8,.392,4.6,1.2,.867,1.4,11,,NBA,7.5,Jack Foley,,0.7,4.8,,,1.5,.392
1222,0.3,.222,1.5,0.2,.200,0.8,0.7,0.0,0.8,0.5,.214,2.3,0.7,.667,1.0,6,0,NBA,12.5,Isaac Fontaine,0.0,1.0,1.8,0.0,0.7,0.8,.250
1223,1.5,.366,4.1,,,,0.6,,,1.5,.366,4.1,0.8,.757,1.1,35,,NBA,6.0,Levi Fontaine,,0.8,3.8,,,0.4,.366
1224,0.5,.333,1.5,0.0,,0.0,0.0,0.3,1.3,0.5,.333,1.5,0.0,,0.0,4,0,NBA,9.8,Jeff Foote,0.3,1.3,1.0,0.0,0.5,1.5,.333
1225,1.4,.357,3.8,0.1,.100,0.9,0.9,0.0,1.1,1.5,.308,4.7,0.2,.500,0.4,11,0,NBA,10.4,Alphonso Ford,0.7,0.6,3.2,0.3,0.8,1.8,.317
1226,1.0,.507,1.9,0.0,,0.0,0.2,0.1,1.2,1.0,.507,1.9,0.6,.697,0.9,73,0,NBA,7.2,Alton Ford,0.5,1.6,2.5,0.1,0.5,1.7,.507
1227,0.6,.294,1.9,0.0,,0.0,0.4,,1.1,0.6,.294,1.9,0.4,.800,0.6,9,,ABA,8.2,Bob Ford,0.2,0.9,1.6,,0.4,1.3,.294
1228,3.8,.464,8.2,0.5,.375,1.5,3.4,0.3,1.8,4.0,.460,8.7,1.1,.731,1.5,794,201,NBA,27.8,Chris Ford,1.1,2.3,9.2,1.6,1.8,3.0,.469
1229,2.8,.465,6.0,0.0,.143,0.0,1.4,0.3,2.4,2.8,.464,6.0,0.8,.773,1.1,474,1,NBA,19.6,Don Ford,1.1,2.1,6.4,0.6,0.9,3.6,.464
1230,1.4,.462,2.9,,,,1.1,,,1.4,.462,2.9,1.4,.764,1.8,31,,NBA,8.0,Jake Ford,,1.0,4.1,,,0.6,.462
1231,4.4,.474,9.2,0.1,.210,0.3,6.4,0.1,1.4,4.4,.467,9.5,2.7,.820,3.3,482,184,NBA,28.0,Phil Ford,0.3,2.6,11.6,1.2,2.8,1.8,.469
1232,0.7,.667,1.0,0.0,,0.0,0.0,0.3,0.7,0.7,.667,1.0,0.0,,0.0,3,0,NBA,4.3,Sharrod Ford,0.3,2.3,1.3,0.0,0.7,1.0,.667
1233,0.9,.473,2.0,0.1,.160,0.9,0.2,0.0,0.4,1.1,.375,2.9,0.9,.765,1.2,28,1,NBA,5.0,Sherell Ford,0.4,1.0,3.2,0.3,0.2,0.9,.400
1234,4.0,.450,8.8,0.3,.289,1.0,5.8,0.1,2.4,4.3,.433,9.8,2.4,.815,2.9,429,306,NBA,27.7,T.J. Ford,0.7,2.3,11.2,1.2,2.4,3.1,.448
1235,1.5,.294,5.3,,,,1.7,,,1.5,.294,5.3,1.0,.642,1.5,44,,BAA,,Donnie Forman,,2.1,4.1,,,,.294
1236,1.6,.449,3.7,,,,2.1,0.5,2.7,1.6,.449,3.7,0.8,.509,1.6,139,,NBA,15.3,Bayard Forrest,1.4,1.8,4.1,0.4,1.4,4.1,.449
1237,0.4,.268,1.6,0.0,.000,0.2,0.7,0.0,0.5,0.4,.234,1.9,0.3,.800,0.4,25,0,NBA,5.0,Joseph Forte,0.2,0.3,1.2,0.2,0.5,0.7,.234
1238,0.8,.421,1.9,0.3,.231,1.3,1.0,0.0,0.9,1.1,.344,3.2,1.0,.667,1.5,10,0,NBA,9.5,Courtney Fortson,0.6,0.5,3.5,0.3,1.0,1.5,.391
1239,2.7,.473,5.7,0.0,.167,0.0,0.7,0.2,4.5,2.7,.472,5.8,2.8,.785,3.5,440,175,NBA,20.1,Danny Fortson,2.7,3.5,8.2,0.4,1.5,7.2,.472
1240,3.2,.414,7.8,,,,1.1,0.0,0.9,3.2,.414,7.8,1.3,.727,1.8,524,,NBA,17.4,Fred Foster,0.7,1.9,7.8,0.3,,2.4,.414
1241,1.6,.448,3.5,0.0,.225,0.1,0.5,0.3,1.8,1.6,.440,3.6,0.6,.748,0.9,656,95,NBA,12.2,Greg Foster,0.8,1.9,3.9,0.1,0.7,2.6,.444
1242,1.9,.504,3.8,0.0,.130,0.1,0.9,0.4,4.1,1.9,.497,3.9,1.0,.615,1.7,764,345,NBA,20.6,Jeff Foster,2.8,2.5,4.9,0.7,0.8,6.9,.498
1243,1.5,.385,3.8,0.0,.071,0.2,2.1,0.1,0.9,1.5,.373,4.0,0.7,.673,1.1,89,,ABA,13.0,Jimmy Foster,0.4,2.2,3.7,0.7,1.7,1.3,.374
1244,2.7,.469,5.8,0.3,.298,1.2,2.3,0.0,0.9,3.0,.440,6.9,1.1,.768,1.4,207,35,NBA,16.6,Rod Foster,0.4,2.1,7.5,0.7,1.4,1.2,.465
1245,1.3,.432,2.9,0.3,.304,0.8,0.4,0.4,1.3,1.5,.404,3.7,0.6,.850,0.7,28,1,NBA,11.4,Antonis Fotsis,0.9,0.8,3.9,0.3,0.8,2.2,.438
1246,4.7,.405,11.5,,,,1.7,,,4.7,.405,11.5,4.4,.741,5.9,817,,NBA,29.2,Larry Foust,,3.6,13.7,,,9.8,.405
1247,1.6,.458,3.5,0.1,.412,0.2,1.6,,1.5,1.7,.455,3.7,0.9,.622,1.5,78,,ABA,15.8,Calvin Fowler,0.7,2.0,4.4,,1.0,2.2,.467
