,Unnamed: 0_x,2P,2P%,2PA,3P,3P%,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,Name,ORB,PF_x,PTS,STL,TOV,TRB,eFG%,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Unnamed: 0_y,Position,C,PF_y,PG,SF,SG,nan
3434,3298,3.4,0.454,7.6,,,,2.7,0.4,2.7,3.4,0.454,7.6,1.5,0.803,1.8,338,,NBA,24.9,Ed Ratleff,1.4,2.4,8.3,1.3,1.0,4.0,0.454,,14.1,0.9,0.4,0.8,11.5,6.1,0.24,-0.4,6.1,7.7,13.3,2.4,16.8,8.8,0.498,13.6,5.1,13.8,0.078,3240.0,SF,0.0,0.0,0.0,1.0,0.0,0.0
3435,3299,1.6,0.417,3.9,,,,0.6,0.0,0.0,1.6,0.417,3.9,0.8,0.536,1.4,60,,NBA,11.4,Mike Ratliff,0.0,1.9,4.0,0.0,,3.2,0.417,,7.2,0.0,-8.7,0.3,0.0,0.1,0.357,-9.0,0.0,-0.3,10.2,0.0,,14.8,0.443,,0.0,-0.2,-0.014,3241.0,C,1.0,0.0,0.0,0.0,0.0,0.0
3436,3300,2.7,0.496,5.5,0.0,0.0,0.0,0.6,2.4,3.8,2.7,0.496,5.5,1.7,0.71,2.4,810,533.0,NBA,25.3,Theo Ratliff,1.9,2.8,7.2,0.5,1.2,5.7,0.496,0.0,3.7,7.2,0.9,3.4,17.1,30.3,0.441,-2.5,8.8,17.6,14.3,1.0,15.8,13.0,0.546,14.1,15.1,47.9,0.112,3242.0,C,1.0,0.0,0.0,0.0,0.0,0.0
3437,3301,0.4,0.667,0.6,0.2,0.25,0.8,0.6,0.0,0.2,0.6,0.429,1.4,0.2,0.5,0.4,5,0.0,NBA,4.8,Andy Rautins,0.0,0.0,1.6,0.2,1.4,0.2,0.5,0.571,18.7,0.0,-16.0,-4.3,4.8,0.0,0.286,-11.6,0.0,-0.2,-1.2,2.1,47.0,2.4,0.508,27.5,-0.1,-0.2,-0.314,3243.0,SG,0.0,0.0,0.0,0.0,1.0,0.0
3438,3302,0.7,0.35,1.9,0.0,,0.0,1.0,0.1,0.8,0.7,0.35,1.9,0.2,0.6,0.3,32,3.0,NBA,6.5,Leo Rautins,0.3,1.1,1.5,0.3,0.6,1.1,0.35,0.0,20.5,0.6,-5.3,0.5,13.3,0.3,0.167,-5.8,5.6,-0.4,5.8,2.1,23.7,9.5,0.373,16.8,-0.2,-0.1,-0.03,3244.0,SF,0.0,0.0,0.0,1.0,0.0,0.0
3439,3303,1.1,0.364,3.0,1.0,0.414,2.5,0.9,0.1,1.1,2.1,0.386,5.5,0.9,0.764,1.2,47,5.0,NBA,15.1,Allan Ray,0.4,1.8,6.2,0.4,0.9,1.5,0.479,0.448,10.5,0.3,-3.5,-2.5,8.8,0.5,0.212,-1.0,3.0,0.1,10.0,1.5,12.9,5.8,0.512,20.8,-0.3,0.6,0.039,3245.0,SG,0.0,0.0,0.0,0.0,1.0,0.0
3440,3304,3.0,0.525,5.7,0.0,0.0,0.0,2.2,1.0,5.8,3.0,0.524,5.7,1.5,0.588,2.5,784,,NBA,25.4,Clifford Ray,2.6,3.3,7.4,0.8,1.7,8.9,0.524,0.0,11.2,2.1,1.8,2.6,23.4,37.1,0.441,-0.8,10.4,19.6,14.4,1.4,23.5,17.6,0.548,13.6,15.5,56.7,0.136,3246.0,C,1.0,0.0,0.0,0.0,0.0,0.0
3441,3305,2.1,0.323,6.6,,,,1.0,,,2.1,0.323,6.6,1.7,0.698,2.4,61,,NBA,,Don Ray,,2.4,6.0,,,,0.323,,,,,,,1.1,0.37,,,0.2,,,,,0.388,,,1.3,,3247.0,nan,0.0,0.0,0.0,0.0,0.0,1.0
3442,3306,1.3,0.429,3.1,0.0,0.333,0.0,0.7,0.4,1.6,1.3,0.428,3.1,0.6,0.629,0.9,103,7.0,NBA,8.2,James Ray,0.7,1.7,3.2,0.4,1.0,2.2,0.429,0.009,10.9,2.3,-4.2,-0.1,19.5,0.7,0.305,-4.2,8.3,-1.0,10.0,1.9,21.7,13.9,0.463,20.4,-0.5,-0.3,-0.017,3248.0,PF,0.0,1.0,0.0,0.0,0.0,0.0
3443,3307,0.4,0.176,2.1,,,,0.6,,,0.4,0.176,2.1,0.4,0.6,0.6,8,,NBA,8.0,Jim Ray,,0.9,1.1,,,0.6,0.176,,,,,,,0.0,0.294,,,-0.2,0.0,,,,0.234,,,-0.2,-0.115,3249.0,nan,0.0,0.0,0.0,0.0,0.0,1.0
3444,3308,3.0,0.395,7.5,0.9,0.341,2.6,2.7,,1.6,3.9,0.381,10.1,2.5,0.823,3.1,101,,ABA,27.3,Jimmy Rayl,0.9,2.7,11.1,,2.4,3.0,0.426,0.262,13.8,,,,,2.1,0.305,,,2.6,10.7,,17.3,4.9,0.486,18.8,,4.8,0.083,3250.0,PG,0.0,0.0,1.0,0.0,0.0,0.0
3445,3309,2.8,0.454,6.1,0.0,0.0,0.0,1.4,,5.4,2.8,0.452,6.1,1.4,0.631,2.1,241,,TOT,19.5,Craig Raymond,1.4,2.4,6.9,,2.1,6.3,0.452,0.003,9.3,,,,25.3,5.8,0.351,,7.7,1.7,10.9,,21.8,14.3,0.488,17.1,,7.5,0.076,3251.0,C,1.0,0.0,0.0,0.0,0.0,0.0
3446,3310,0.5,0.209,2.2,,,,0.8,,,0.5,0.209,2.2,0.3,0.313,0.8,20,,NBA,7.7,Connie Rea,,0.7,1.2,,,1.6,0.209,,,,,,,0.1,0.372,,,-0.6,4.4,,,,0.23,,,-0.6,-0.184,3252.0,nan,0.0,0.0,0.0,0.0,0.0,1.0
3447,3311,1.9,0.444,4.3,0.0,,0.0,0.4,0.5,1.8,1.9,0.444,4.3,0.4,0.471,0.9,19,,TOT,11.1,Joe Reaves,1.0,1.5,4.2,0.1,1.4,2.8,0.444,0.0,4.9,2.3,-7.1,-2.1,17.3,0.1,0.21,-5.0,9.3,-0.2,9.5,0.5,19.0,13.3,0.452,21.3,-0.3,-0.1,-0.032,3253.0,SF,0.0,0.0,0.0,1.0,0.0,0.0
3448,3312,2.3,0.527,4.3,0.0,,0.0,0.4,0.7,2.3,2.3,0.527,4.3,1.4,0.792,1.8,215,22.0,NBA,15.3,Zeljko Rebraca,0.9,2.4,5.9,0.3,0.9,3.2,0.527,0.0,4.7,3.6,-2.5,0.2,17.5,4.5,0.409,-2.6,7.1,3.8,14.1,0.9,15.7,12.4,0.584,18.5,-0.4,8.3,0.121,3254.0,C,1.0,0.0,0.0,0.0,0.0,0.0
3449,3313,1.3,0.436,3.0,0.8,0.409,2.0,1.8,0.0,1.4,2.1,0.426,5.0,0.8,0.887,0.9,296,47.0,NBA,17.3,Eldridge Recasner,0.4,1.4,5.9,0.4,1.0,1.8,0.506,0.395,16.7,0.2,-2.2,-1.8,8.9,3.8,0.179,-0.4,3.1,5.0,11.7,1.4,16.1,6.1,0.543,17.2,-0.2,8.8,0.082,3255.0,SG,0.0,0.0,0.0,0.0,1.0,0.0
3450,3314,5.0,0.475,10.6,1.7,0.38,4.4,2.1,0.1,2.8,6.7,0.447,15.0,4.0,0.838,4.8,629,429.0,NBA,32.0,Michael Redd,1.0,1.6,19.0,0.9,1.5,3.8,0.503,0.293,12.1,0.3,0.9,-2.6,10.5,8.2,0.319,3.5,3.6,47.7,19.5,1.5,8.2,7.0,0.558,26.5,14.9,55.9,0.134,3256.0,SG,0.0,0.0,0.0,0.0,1.0,0.0
3451,3315,0.7,0.833,0.9,,,,0.0,,,0.7,0.833,0.9,0.4,0.75,0.6,7,,NBA,2.6,Frank Reddout,,0.9,1.9,,,1.3,0.833,,,,,,,0.0,0.667,,,0.3,42.5,,,,0.838,,,0.3,0.802,3257.0,nan,0.0,0.0,0.0,0.0,0.0,1.0
3452,3316,2.9,0.43,6.7,0.0,0.0,0.4,1.0,0.3,1.1,2.9,0.423,6.8,0.7,0.655,1.1,77,,NBA,13.7,Marlon Redmond,1.0,1.6,6.5,0.4,1.0,2.1,0.423,0.017,10.1,1.3,-3.8,-1.1,9.0,1.2,0.16,-2.7,7.5,-0.6,11.0,1.4,11.9,8.2,0.444,23.5,-0.5,0.6,0.026,3258.0,SG,0.0,0.0,0.0,0.0,1.0,0.0
3453,3317,2.3,0.436,5.2,,,,0.8,,,2.3,0.436,5.2,1.0,0.724,1.3,479,,NBA,16.4,Hub Reed,,2.8,5.5,,,5.1,0.436,,6.4,,,,,4.0,0.254,,,5.4,10.5,,,,0.475,,,9.3,0.057,3259.0,C,1.0,0.0,0.0,0.0,0.0,0.0
3454,3318,1.3,0.407,3.1,0.0,0.0,0.0,0.5,0.1,0.8,1.3,0.404,3.2,0.9,0.752,1.2,136,9.0,NBA,10.6,Justin Reed,0.6,1.6,3.5,0.2,0.6,1.4,0.404,0.009,7.7,1.0,-5.9,-1.6,9.0,1.0,0.383,-4.3,6.5,-0.6,8.0,1.2,13.6,7.8,0.469,19.0,-1.4,0.5,0.016,3260.0,SF,0.0,0.0,0.0,1.0,0.0,0.0
3455,3319,3.4,0.364,9.4,,,,1.5,,,3.4,0.364,9.4,1.1,0.571,2.0,119,,NBA,18.9,Ron Reed,,2.3,8.0,,,6.4,0.364,,10.7,,,,,3.3,0.207,,,-4.3,11.9,,,,0.388,,,-1.0,-0.021,3261.0,PF,0.0,1.0,0.0,0.0,0.0,0.0
3456,3320,7.5,0.476,15.7,,,,1.8,1.1,4.9,7.5,0.476,15.7,3.8,0.747,5.1,650,,NBA,35.5,Willis Reed,2.5,3.7,18.7,0.6,,12.9,0.476,,7.3,2.3,0.5,1.1,19.7,32.4,0.323,-0.6,9.9,42.6,18.6,1.1,,15.6,0.523,,0.3,74.9,0.156,3262.0,C,1.0,0.0,0.0,0.0,0.0,0.0
3457,3321,5.1,0.478,10.6,0.0,0.074,0.1,1.6,0.8,4.8,5.1,0.475,10.7,2.4,0.703,3.4,395,341.0,NBA,30.6,Bryant Reeves,2.2,3.5,12.5,0.5,1.9,6.9,0.475,0.006,9.3,1.8,-2.6,-0.7,18.4,6.6,0.32,-1.9,8.2,6.4,13.8,0.9,13.4,13.2,0.515,20.9,-1.8,13.0,0.052,3263.0,C,1.0,0.0,0.0,0.0,0.0,0.0
3458,3322,1.8,0.446,4.1,0.8,0.363,2.3,3.2,0.1,1.5,2.7,0.416,6.5,1.6,0.744,2.2,277,113.0,NBA,21.1,Khalid Reeves,0.6,2.3,7.8,0.8,1.6,2.1,0.482,0.362,24.3,0.4,-1.6,-1.7,8.3,3.4,0.334,0.1,3.1,4.9,13.1,2.1,17.9,5.7,0.528,19.1,0.6,8.4,0.069,3264.0,PG,0.0,0.0,1.0,0.0,0.0,0.0
3459,3323,3.3,0.344,9.4,,,,2.9,,,3.3,0.344,9.4,1.8,0.717,2.5,215,,NBA,25.6,Richie Regan,,2.5,8.3,,,2.6,0.344,,,,,,,6.2,0.266,,,-2.7,9.4,,,,0.394,,,3.5,0.031,3265.0,PG,0.0,0.0,1.0,0.0,0.0,0.0
3460,3324,2.7,0.37,7.3,,,,1.2,,,2.7,0.37,7.3,1.7,0.758,2.2,98,,NBA,20.2,Don Rehfeldt,,2.5,7.1,,,5.0,0.37,,,,,,,1.9,0.308,,,1.6,15.6,,,,0.429,,,3.5,0.048,3266.0,SF,0.0,0.0,0.0,1.0,0.0,0.0
3461,3325,1.4,0.467,3.1,0.0,0.0,0.1,1.2,0.1,0.6,1.4,0.454,3.1,0.4,0.564,0.7,59,,NBA,10.1,Billy Reid,0.5,1.9,3.2,0.6,1.3,1.0,0.454,0.027,15.6,0.5,-5.0,-0.8,6.2,0.3,0.211,-4.2,4.9,-1.0,6.2,2.6,27.8,5.6,0.47,18.6,-0.5,-0.6,-0.05,3267.0,SG,0.0,0.0,0.0,0.0,1.0,0.0
3462,3326,1.4,0.531,2.7,0.0,0.0,0.0,0.4,0.7,1.8,1.4,0.53,2.7,0.7,0.658,1.1,403,149.0,NBA,13.3,Don Reid,1.1,2.8,3.6,0.5,0.6,2.9,0.53,0.001,4.3,4.0,-0.2,1.9,16.0,8.2,0.399,-2.1,9.6,5.6,11.8,1.8,16.4,12.7,0.563,13.3,2.4,13.7,0.123,3268.0,PF,0.0,1.0,0.0,0.0,0.0,0.0
3463,3327,3.2,0.475,6.8,0.0,0.135,0.1,1.0,0.4,3.5,3.2,0.472,6.8,2.0,0.716,2.8,672,297.0,NBA,22.9,J.R. Reid,1.5,2.9,8.5,0.8,1.4,5.0,0.472,0.008,6.2,1.1,-2.0,0.3,17.6,17.0,0.407,-2.4,7.5,5.5,11.9,1.7,14.9,12.5,0.524,18.1,-0.2,22.5,0.07,3269.0,C,1.0,0.0,0.0,0.0,0.0,0.0
3464,3328,1.7,0.5,3.3,,,,0.5,,,1.7,0.5,3.3,0.2,0.2,0.8,6,,NBA,8.7,Jim Reid,,1.0,3.5,,,1.8,0.5,,7.1,,,,,0.1,0.25,,,0.0,10.6,,,,0.473,,,0.1,0.078,3270.0,nan,0.0,0.0,0.0,0.0,0.0,1.0
3465,3329,4.7,0.464,10.2,0.1,0.291,0.5,2.7,0.4,3.3,4.8,0.458,10.6,1.6,0.732,2.2,919,284.0,NBA,27.3,Robert Reid,1.3,3.1,11.4,1.1,1.4,4.5,0.463,0.036,13.7,0.9,0.1,0.5,13.3,22.2,0.205,-0.4,5.0,18.1,13.1,1.8,11.1,9.1,0.494,19.1,13.0,40.3,0.077,3271.0,SF,0.0,0.0,0.0,1.0,0.0,0.0
3466,3330,0.8,0.8,1.0,0.0,,0.0,0.0,0.0,0.2,0.8,0.8,1.0,0.0,,0.0,5,0.0,NBA,3.4,Ryan Reid,0.2,0.2,1.6,0.0,0.2,0.4,0.8,0.0,0.0,0.0,-5.5,-6.0,6.3,0.0,0.0,0.5,7.2,0.0,17.6,0.0,16.7,6.7,0.8,16.0,0.0,0.1,0.142,3272.0,PF,0.0,1.0,0.0,0.0,0.0,0.0
