,2P,2P%,2PA,3P,3P%,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,Name,ORB,PF,PTS,STL,TOV,TRB,eFG%
3931,[u'5.8'],[u'.512'],[u'11.4'],[u'0.3'],[u'.342'],[u'0.9'],[u'4.2'],[u'0.2'],[u'1.7'],[u'6.1'],[u'.500'],[u'12.2'],[u'3.4'],[u'.797'],[u'4.3'],[u'468'],[u'246'],[u'NBA'],[u'26.9'],Andrew Toney,[u'0.5'],[u'2.9'],[u'15.9'],[u'0.8'],[u'3.0'],[u'2.2'],[u'.512']
3932,[u'1.0'],[u'.372'],[u'2.6'],[u'0.3'],[u'.341'],[u'0.8'],[u'2.1'],[u'0.0'],[u'0.7'],[u'1.2'],[u'.365'],[u'3.4'],[u'0.9'],[u'.781'],[u'1.1'],[u'112'],[u'9'],[u'NBA'],[u'12.6'],Sedric Toney,[u'0.2'],[u'1.4'],[u'3.7'],[u'0.4'],[u'1.0'],[u'0.9'],[u'.406']
3933,[u'1.1'],[u'.268'],[u'4.2'],[],[],[],[u'0.6'],[],[],[u'1.1'],[u'.268'],[u'4.2'],[u'0.4'],[u'.667'],[u'0.5'],[u'17'],[],[u'BAA'],[],Andy Tonkovich,[],[u'0.7'],[u'2.6'],[],[],[],[u'.268']
3934,[u'0.7'],[u'.422'],[u'1.7'],[u'0.3'],[u'.341'],[u'0.7'],[u'0.5'],[u'0.0'],[u'0.7'],[u'1.0'],[u'.397'],[u'2.4'],[u'0.5'],[u'.757'],[u'0.6'],[u'60'],[u'15'],[u'NBA'],[u'8.7'],Andy Toolson,[u'0.5'],[u'1.2'],[u'2.7'],[u'0.2'],[u'0.4'],[u'1.2'],[u'.449']
3935,[u'2.3'],[u'.376'],[u'6.0'],[],[],[],[u'0.9'],[],[],[u'2.3'],[u'.376'],[u'6.0'],[u'2.2'],[u'.691'],[u'3.1'],[u'131'],[],[u'TOT'],[],Jack Toomay,[],[u'2.7'],[u'6.7'],[],[],[],[u'.376']
3936,[u'1.0'],[u'.386'],[u'2.5'],[u'0.0'],[u'.143'],[u'0.3'],[u'0.5'],[u'0.2'],[u'1.0'],[u'1.0'],[u'.359'],[u'2.8'],[u'0.3'],[u'.800'],[u'0.4'],[u'23'],[],[u'NBA'],[u'5.4'],Bernard Toone,[u'0.5'],[u'0.9'],[u'2.4'],[u'0.2'],[u'0.7'],[u'1.5'],[u'.367']
3937,[u'2.4'],[u'.246'],[u'9.9'],[],[],[],[u'0.7'],[],[],[u'2.4'],[u'.246'],[u'9.9'],[u'1.9'],[u'.771'],[u'2.5'],[u'147'],[],[u'BAA'],[],Irv Torgoff,[],[u'3.0'],[u'6.8'],[],[],[],[u'.246']
3938,[u'1.9'],[u'.411'],[u'4.6'],[],[],[],[u'0.9'],[],[],[u'1.9'],[u'.411'],[u'4.6'],[u'0.6'],[u'.579'],[u'1.0'],[u'271'],[],[u'NBA'],[u'11.9'],Gene Tormohlen,[],[u'2.0'],[u'4.4'],[],[],[u'4.1'],[u'.411']
3939,[u'1.3'],[u'.450'],[u'2.9'],[u'0.5'],[u'.317'],[u'1.7'],[u'0.5'],[u'0.1'],[u'1.0'],[u'1.8'],[u'.401'],[u'4.6'],[u'1.2'],[u'.768'],[u'1.5'],[u'82'],[u'13'],[u'NBA'],[u'14.4'],Oscar Torres,[u'0.6'],[u'0.9'],[u'5.4'],[u'0.4'],[u'0.7'],[u'1.6'],[u'.459']
3940,[u'3.1'],[u'.315'],[u'9.9'],[],[],[],[u'3.3'],[],[],[u'3.1'],[u'.315'],[u'9.9'],[u'2.9'],[u'.793'],[u'3.7'],[u'203'],[],[u'NBA'],[u'31.2'],Bill Tosheff,[],[u'3.2'],[u'9.2'],[],[],[u'3.0'],[u'.315']
3941,[u'2.8'],[u'.278'],[u'9.9'],[],[],[],[u'1.7'],[],[],[u'2.8'],[u'.278'],[u'9.9'],[u'1.5'],[u'.713'],[u'2.2'],[u'82'],[],[u'TOT'],[],Bob Tough,[],[u'1.7'],[u'7.1'],[],[],[],[u'.278']
3942,[u'1.0'],[u'.433'],[u'2.4'],[u'0.1'],[u'.214'],[u'0.7'],[u'1.9'],[u'0.0'],[u'0.7'],[u'1.1'],[u'.404'],[u'2.8'],[u'0.5'],[u'.783'],[u'0.6'],[u'115'],[],[u'TOT'],[u'8.6'],Monte Towe,[u'0.1'],[u'1.3'],[u'2.8'],[u'0.5'],[u'1.3'],[u'0.8'],[u'.418']
3943,[u'0.7'],[u'.433'],[u'1.7'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.1'],[u'0.2'],[u'0.8'],[u'0.7'],[u'.429'],[u'1.7'],[u'0.4'],[u'.556'],[u'0.7'],[u'53'],[u'2'],[u'NBA'],[u'7.8'],Keith Tower,[u'0.5'],[u'1.3'],[u'1.8'],[u'0.1'],[u'0.4'],[u'1.3'],[u'.429']
3944,[u'3.3'],[u'.293'],[u'11.3'],[],[],[],[u'2.4'],[],[],[u'3.3'],[u'.293'],[u'11.3'],[u'2.7'],[u'.748'],[u'3.6'],[u'128'],[],[u'TOT'],[],Blackie Towery,[],[u'3.8'],[u'9.4'],[],[],[],[u'.293']
3945,[u'1.7'],[u'.448'],[u'3.7'],[u'0.2'],[u'.360'],[u'0.4'],[u'0.5'],[u'0.1'],[u'0.6'],[u'1.8'],[u'.440'],[u'4.1'],[u'0.5'],[u'.750'],[u'0.7'],[u'60'],[u'0'],[u'NBA'],[u'9.1'],Linton Townes,[u'0.5'],[u'1.4'],[u'4.3'],[u'0.3'],[u'0.6'],[u'1.1'],[u'.458']
3946,[u'2.0'],[u'.423'],[u'4.6'],[u'0.1'],[u'.171'],[u'0.4'],[u'1.4'],[u'0.1'],[u'0.7'],[u'2.0'],[u'.411'],[u'4.9'],[u'0.8'],[u'.703'],[u'1.1'],[u'154'],[u'0'],[u'NBA'],[u'13.1'],Raymond Townsend,[u'0.3'],[u'1.3'],[u'4.8'],[u'0.6'],[u'0.8'],[u'1.0'],[u'.415']
3947,[u'3.7'],[u'.444'],[u'8.4'],[],[],[],[u'1.0'],[u'0.3'],[u'2.4'],[u'3.7'],[u'.444'],[u'8.4'],[u'1.4'],[u'.752'],[u'1.8'],[u'379'],[],[u'NBA'],[u'18.1'],George Trapp,[u'1.0'],[u'2.7'],[u'8.8'],[u'0.5'],[],[u'3.9'],[u'.444']
3948,[u'3.0'],[u'.421'],[u'7.1'],[u'0.0'],[u'.000'],[u'0.1'],[u'1.0'],[],[u'1.9'],[u'3.0'],[u'.420'],[u'7.1'],[u'1.3'],[u'.717'],[u'1.8'],[u'303'],[],[u'TOT'],[u'17.3'],John Trapp,[u'1.1'],[u'3.1'],[u'7.2'],[],[u'1.0'],[u'4.4'],[u'.420']
3949,[u'1.9'],[u'.478'],[u'4.0'],[u'0.0'],[u'.167'],[u'0.1'],[u'0.7'],[u'0.7'],[u'2.2'],[u'1.9'],[u'.474'],[u'4.1'],[u'0.9'],[u'.577'],[u'1.6'],[u'438'],[u'73'],[u'NBA'],[u'14.3'],Robert Traylor,[u'1.5'],[u'2.5'],[u'4.8'],[u'0.6'],[u'0.9'],[u'3.7'],[u'.475']
3950,[u'3.5'],[u'.507'],[u'7.0'],[u'0.0'],[u'.080'],[u'0.1'],[u'1.0'],[u'0.3'],[u'2.8'],[u'3.5'],[u'.501'],[u'7.1'],[u'1.5'],[u'.643'],[u'2.4'],[u'506'],[u'130'],[u'NBA'],[u'19.5'],Gary Trent,[u'1.7'],[u'2.2'],[u'8.6'],[u'0.4'],[u'1.2'],[u'4.5'],[u'.501']
3951,[u'0.9'],[u'.318'],[u'2.8'],[u'0.2'],[u'.462'],[u'0.4'],[u'0.7'],[u'0.1'],[u'0.8'],[u'1.1'],[u'.337'],[u'3.3'],[u'0.5'],[u'.700'],[u'0.6'],[u'31'],[u'0'],[u'NBA'],[u'8.7'],Jeff Trepagnier,[u'0.5'],[u'0.6'],[u'2.8'],[u'0.6'],[u'0.8'],[u'1.4'],[u'.366']
3952,[u'3.4'],[u'.451'],[u'7.6'],[],[],[],[u'1.4'],[],[],[u'3.4'],[u'.451'],[u'7.6'],[u'2.3'],[u'.693'],[u'3.3'],[u'559'],[],[u'NBA'],[u'22.0'],John Tresvant,[],[u'3.1'],[u'9.2'],[],[],[u'6.3'],[u'.451']
3953,[u'2.0'],[u'.275'],[u'7.2'],[],[],[],[u'1.6'],[],[],[u'2.0'],[u'.275'],[u'7.2'],[u'1.8'],[u'.727'],[u'2.4'],[u'59'],[],[u'TOT'],[],Dick Triptow,[],[u'1.9'],[u'5.7'],[],[],[],[u'.275']
3954,[u'6.0'],[u'.479'],[u'12.6'],[u'0.2'],[u'.361'],[u'0.7'],[u'3.0'],[u'0.2'],[u'2.5'],[u'6.3'],[u'.473'],[u'13.3'],[u'4.4'],[u'.849'],[u'5.2'],[u'707'],[u'575'],[u'NBA'],[u'29.6'],Kelly Tripucka,[u'1.3'],[u'2.3'],[u'17.2'],[u'1.0'],[u'2.4'],[u'3.8'],[u'.482']
3955,[u'1.1'],[u'.429'],[u'2.6'],[u'0.0'],[],[u'0.0'],[u'0.1'],[],[u'1.8'],[u'1.1'],[u'.429'],[u'2.6'],[u'0.2'],[u'.333'],[u'0.6'],[u'16'],[],[u'ABA'],[u'5.4'],Ansley Truitt,[u'0.6'],[u'0.6'],[u'2.4'],[],[u'0.4'],[u'2.4'],[u'.429']
3956,[u'0.2'],[u'.208'],[u'1.1'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.3'],[u'0.4'],[u'0.2'],[u'.208'],[u'1.1'],[u'0.2'],[u'.417'],[u'0.5'],[u'22'],[u'0'],[u'NBA'],[u'4.6'],Cezary Trybanski,[u'0.3'],[u'0.7'],[u'0.7'],[u'0.0'],[u'0.5'],[u'0.7'],[u'.208']
3957,[u'1.8'],[u'.490'],[u'3.8'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.3'],[u'0.7'],[u'2.5'],[u'1.8'],[u'.490'],[u'3.8'],[u'1.1'],[u'.657'],[u'1.6'],[u'315'],[u'168'],[u'NBA'],[u'15.9'],Jake Tsakalidis,[u'1.4'],[u'2.2'],[u'4.8'],[u'0.2'],[u'0.9'],[u'3.9'],[u'.490']
3958,[u'1.1'],[u'.356'],[u'3.1'],[],[],[],[u'0.6'],[u'0.4'],[u'1.0'],[u'1.1'],[u'.356'],[u'3.1'],[u'0.2'],[u'.581'],[u'0.4'],[u'113'],[],[u'NBA'],[u'10.8'],John Tschogl,[u'0.8'],[u'1.5'],[u'2.5'],[u'0.4'],[],[u'1.8'],[u'.356']
3959,[u'2.1'],[u'.315'],[u'6.8'],[],[],[],[u'1.1'],[],[],[u'2.1'],[u'.315'],[u'6.8'],[u'1.5'],[u'.717'],[u'2.1'],[u'157'],[],[u'NBA'],[u'19.0'],Lou Tsioropoulos,[],[u'2.9'],[u'5.8'],[],[],[u'4.8'],[u'.315']
3960,[u'4.0'],[u'.458'],[u'8.7'],[u'0.3'],[u'.371'],[u'0.9'],[u'1.0'],[],[u'3.7'],[u'4.1'],[u'.456'],[u'9.0'],[u'1.8'],[u'.727'],[u'2.5'],[u'352'],[],[u'TOT'],[u'21.2'],Al Tucker,[u'1.2'],[u'2.3'],[u'10.1'],[],[u'1.6'],[u'4.9'],[u'.461']
3961,[u'1.3'],[u'.453'],[u'2.9'],[u'0.2'],[u'.294'],[u'0.7'],[u'0.3'],[u'0.0'],[u'0.4'],[u'1.5'],[u'.423'],[u'3.6'],[u'0.9'],[u'.783'],[u'1.2'],[u'51'],[u'1'],[u'NBA'],[u'8.4'],Alando Tucker,[u'0.6'],[u'0.4'],[u'4.1'],[u'0.1'],[u'0.4'],[u'1.0'],[u'.451']
3962,[u'1.5'],[u'.459'],[u'3.4'],[u'0.0'],[u'.000'],[u'0.0'],[u'1.1'],[u'0.2'],[u'2.0'],[u'1.5'],[u'.457'],[u'3.4'],[u'0.8'],[u'.614'],[u'1.3'],[u'62'],[u'13'],[u'NBA'],[u'15.8'],Anthony Tucker,[u'0.7'],[u'2.1'],[u'3.9'],[u'0.7'],[u'0.9'],[u'2.7'],[u'.457']
3963,[u'1.6'],[u'.349'],[u'4.5'],[],[],[],[u'0.5'],[],[],[u'1.6'],[u'.349'],[u'4.5'],[u'0.9'],[u'.762'],[u'1.2'],[u'99'],[],[u'NBA'],[u'13.1'],Jim Tucker,[],[u'2.4'],[u'4.1'],[],[],[u'3.5'],[u'.349']
3964,[u'2.7'],[u'.478'],[u'5.6'],[u'0.8'],[u'.408'],[u'1.9'],[u'2.0'],[u'0.1'],[u'1.3'],[u'3.4'],[u'.461'],[u'7.4'],[u'0.6'],[u'.754'],[u'0.8'],[u'756'],[u'207'],[u'NBA'],[u'20.7'],Trent Tucker,[u'0.7'],[u'2.1'],[u'8.2'],[u'0.9'],[u'0.8'],[u'2.0'],[u'.512']
3965,[u'1.8'],[u'.535'],[u'3.4'],[u'0.0'],[u'.000'],[u'0.0'],[u'1.3'],[u'1.3'],[u'2.6'],[u'1.8'],[u'.533'],[u'3.4'],[u'1.1'],[u'.636'],[u'1.7'],[u'473'],[u'105'],[u'NBA'],[u'17.0'],Ronny Turiaf,[u'1.1'],[u'2.4'],[u'4.7'],[u'0.4'],[u'0.8'],[u'3.7'],[u'.533']
3966,[u'0.8'],[u'.438'],[u'1.9'],[u'0.0'],[u'.000'],[u'0.4'],[u'0.3'],[u'0.1'],[u'1.2'],[u'0.8'],[u'.368'],[u'2.2'],[u'0.3'],[u'.625'],[u'0.5'],[u'17'],[u'0'],[u'NBA'],[u'5.3'],Mirsad Turkcan,[u'0.8'],[u'0.8'],[u'1.9'],[u'0.2'],[u'0.5'],[u'1.9'],[u'.368']
3967,[u'2.6'],[u'.450'],[u'5.8'],[u'1.2'],[u'.384'],[u'3.3'],[u'2.8'],[u'0.3'],[u'3.3'],[u'3.9'],[u'.426'],[u'9.1'],[u'2.1'],[u'.784'],[u'2.7'],[u'997'],[u'571'],[u'NBA'],[u'26.8'],Hedo Turkoglu,[u'0.6'],[u'2.4'],[u'11.1'],[u'0.8'],[u'1.6'],[u'4.0'],[u'.495']
3968,[u'1.7'],[u'.439'],[u'3.9'],[u'0.1'],[u'.237'],[u'0.3'],[u'3.1'],[u'0.0'],[u'1.2'],[u'1.8'],[u'.422'],[u'4.3'],[u'0.8'],[u'.764'],[u'1.1'],[u'170'],[u'4'],[u'NBA'],[u'14.8'],Andre Turner,[u'0.4'],[u'1.2'],[u'4.5'],[u'0.8'],[u'1.2'],[u'1.5'],[u'.432']
3969,[u'2.1'],[u'.407'],[u'5.0'],[],[],[],[u'0.6'],[],[],[u'2.1'],[u'.407'],[u'5.0'],[u'1.3'],[u'.728'],[u'1.8'],[u'294'],[],[u'NBA'],[u'13.8'],Bill Turner,[],[u'2.1'],[u'5.4'],[],[],[u'3.5'],[u'.407']
3970,[u'2.1'],[u'.437'],[u'4.7'],[u'0.0'],[u'.152'],[u'0.1'],[u'1.8'],[u'0.1'],[u'1.6'],[u'2.1'],[u'.432'],[u'4.8'],[u'0.6'],[u'.714'],[u'0.8'],[u'505'],[u'97'],[u'NBA'],[u'17.8'],Elston Turner,[u'1.1'],[u'1.8'],[u'4.7'],[u'0.9'],[u'0.9'],[u'2.7'],[u'.433']
3971,[u'1.0'],[u'1.000'],[u'1.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[],[],[u'1.0'],[u'1.000'],[u'1.0'],[u'1.0'],[u'.667'],[u'1.5'],[u'2'],[],[u'ABA'],[u'10.5'],Gary Turner,[],[u'1.0'],[u'3.0'],[],[u'1.0'],[u'1.5'],[u'1.000']
3972,[u'1.2'],[u'.462'],[u'2.6'],[u'0.0'],[u'.250'],[u'0.1'],[u'0.4'],[u'0.1'],[u'0.6'],[u'1.2'],[u'.453'],[u'2.7'],[u'0.9'],[u'.600'],[u'1.5'],[u'66'],[u'1'],[u'NBA'],[u'7.0'],Henry Turner,[u'0.6'],[u'0.9'],[u'3.4'],[u'0.4'],[u'0.6'],[u'1.2'],[u'.458']
3973,[u'1.1'],[u'.338'],[u'3.2'],[u'0.1'],[u'.231'],[u'0.6'],[u'1.1'],[],[],[u'1.2'],[u'.321'],[u'3.9'],[u'0.6'],[u'.489'],[u'1.1'],[u'41'],[],[u'ABA'],[u'12.2'],Herschell Turner,[],[u'1.8'],[u'3.2'],[],[u'1.1'],[u'1.8'],[u'.340']
3974,[u'1.7'],[u'.360'],[u'4.7'],[],[],[],[u'1.2'],[],[],[u'1.7'],[u'.360'],[u'4.7'],[u'0.9'],[u'.789'],[u'1.2'],[u'65'],[],[u'NBA'],[u'14.2'],Jack Turner,[],[u'1.2'],[u'4.3'],[],[],[u'2.4'],[u'.360']
3975,[u'2.0'],[u'.380'],[u'5.3'],[],[],[],[u'1.0'],[],[],[u'2.0'],[u'.380'],[u'5.3'],[u'0.8'],[u'.762'],[u'1.0'],[u'42'],[],[u'NBA'],[u'13.5'],Jack Turner,[],[u'1.2'],[u'4.8'],[],[],[u'2.0'],[u'.380']
3976,[u'2.4'],[u'.475'],[u'5.1'],[u'0.1'],[u'.344'],[u'0.3'],[u'1.0'],[u'0.1'],[u'2.3'],[u'2.5'],[u'.467'],[u'5.4'],[u'0.9'],[u'.769'],[u'1.1'],[u'612'],[u'235'],[u'NBA'],[u'18.4'],Jeff Turner,[u'1.0'],[u'2.9'],[u'6.0'],[u'0.4'],[u'1.1'],[u'3.3'],[u'.478']
3977,[u'1.0'],[u'.439'],[u'2.3'],[u'0.0'],[],[u'0.0'],[u'0.3'],[u'0.1'],[u'1.0'],[u'1.0'],[u'.439'],[u'2.3'],[u'0.7'],[u'.525'],[u'1.4'],[u'42'],[u'0'],[u'NBA'],[u'8.2'],John Turner,[u'0.9'],[u'1.0'],[u'2.8'],[u'0.1'],[u'0.8'],[u'1.9'],[u'.439']
3978,[u'0.3'],[u'.167'],[u'2.0'],[u'0.0'],[],[u'0.0'],[u'1.7'],[u'0.0'],[u'0.7'],[u'0.3'],[u'.167'],[u'2.0'],[u'0.7'],[u'.333'],[u'2.0'],[u'3'],[u'0'],[u'NBA'],[u'13.7'],Wayne Turner,[u'0.3'],[u'1.3'],[u'1.3'],[u'0.0'],[u'1.0'],[u'1.0'],[u'.167']
3979,[u'3.6'],[u'.518'],[u'6.9'],[u'0.0'],[u'.111'],[u'0.0'],[u'0.5'],[u'1.0'],[u'3.0'],[u'3.6'],[u'.516'],[u'7.0'],[u'1.3'],[u'.777'],[u'1.7'],[u'361'],[u'127'],[u'NBA'],[u'19.0'],Melvin Turpin,[u'1.6'],[u'2.4'],[u'8.5'],[u'0.4'],[u'1.2'],[u'4.6'],[u'.516']
3980,[u'3.1'],[u'.532'],[u'5.8'],[u'0.0'],[u'.245'],[u'0.2'],[u'3.4'],[u'0.1'],[u'1.6'],[u'3.1'],[u'.527'],[u'5.9'],[u'3.1'],[u'.821'],[u'3.8'],[u'536'],[],[u'TOT'],[u'24.7'],Dave Twardzik,[u'0.8'],[u'2.7'],[u'9.3'],[u'1.4'],[u'2.2'],[u'2.4'],[u'.529']
3981,[u'7.6'],[u'.450'],[u'16.9'],[],[],[],[u'2.3'],[],[],[u'7.6'],[u'.450'],[u'16.9'],[u'4.1'],[u'.778'],[u'5.3'],[u'823'],[],[u'NBA'],[u'31.8'],Jack Twyman,[],[u'3.4'],[u'19.2'],[],[],[u'6.6'],[u'.450']
3982,[u'1.0'],[u'.406'],[u'2.5'],[u'0.3'],[u'.314'],[u'0.9'],[u'3.2'],[u'0.0'],[u'0.9'],[u'1.3'],[u'.381'],[u'3.4'],[u'0.6'],[u'.700'],[u'0.9'],[u'55'],[u'8'],[u'NBA'],[u'14.7'],B.J. Tyler,[u'0.2'],[u'1.1'],[u'3.5'],[u'0.7'],[u'1.8'],[u'1.1'],[u'.423']
3983,[u'4.4'],[u'.488'],[u'9.0'],[u'0.0'],[u'.122'],[u'0.1'],[u'1.2'],[u'1.5'],[u'3.5'],[u'4.4'],[u'.484'],[u'9.1'],[u'1.4'],[u'.703'],[u'2.0'],[u'871'],[u'255'],[u'NBA'],[u'25.0'],Terry Tyler,[u'1.8'],[u'2.2'],[u'10.2'],[u'0.9'],[u'1.3'],[u'5.4'],[u'.485']
3984,[u'3.5'],[u'.387'],[u'9.0'],[],[],[],[u'0.9'],[],[],[u'3.5'],[u'.387'],[u'9.0'],[u'1.9'],[u'.672'],[u'2.8'],[u'348'],[],[u'NBA'],[u'22.4'],Charlie Tyra,[],[u'2.8'],[u'8.9'],[],[],[u'7.4'],[u'.387']
3985,[u'1.0'],[u'.600'],[u'1.7'],[u'0.0'],[],[u'0.0'],[u'0.3'],[u'0.5'],[u'1.3'],[u'1.0'],[u'.600'],[u'1.7'],[u'0.3'],[u'.300'],[u'0.8'],[u'12'],[u'0'],[u'NBA'],[u'6.4'],Walter Tavares,[u'0.6'],[u'0.7'],[u'2.3'],[u'0.1'],[u'0.4'],[u'1.8'],[u'.600']
3986,[u'1.6'],[u'.458'],[u'3.6'],[u'0.6'],[u'.319'],[u'1.9'],[u'0.8'],[u'0.2'],[u'1.4'],[u'2.3'],[u'.409'],[u'5.5'],[u'1.0'],[u'.665'],[u'1.4'],[u'132'],[u'50'],[u'NBA'],[u'19.4'],Jeff Taylor,[u'0.6'],[u'1.8'],[u'6.1'],[u'0.5'],[u'0.7'],[u'2.0'],[u'.465']
3987,[u'1.8'],[u'.484'],[u'3.8'],[u'0.3'],[u'.284'],[u'1.0'],[u'0.7'],[u'0.1'],[u'0.9'],[u'2.1'],[u'.441'],[u'4.8'],[u'0.8'],[u'.730'],[u'1.1'],[u'65'],[u'12'],[u'NBA'],[u'12.1'],Jermaine Taylor,[u'0.7'],[u'0.8'],[u'5.4'],[u'0.4'],[u'1.0'],[u'1.7'],[u'.471']
3988,[u'0.9'],[u'.353'],[u'2.5'],[u'0.1'],[u'.360'],[u'0.4'],[u'0.9'],[u'0.0'],[u'0.5'],[u'1.0'],[u'.354'],[u'2.9'],[u'0.6'],[u'.684'],[u'0.9'],[u'61'],[u'3'],[u'NBA'],[u'8.0'],Tyshawn Taylor,[u'0.1'],[u'0.9'],[u'2.9'],[u'0.4'],[u'0.9'],[u'0.5'],[u'.379']
3989,[u'3.6'],[u'.476'],[u'7.6'],[u'0.8'],[u'.356'],[u'2.4'],[u'5.5'],[u'0.3'],[u'2.1'],[u'4.5'],[u'.447'],[u'10.0'],[u'2.8'],[u'.844'],[u'3.3'],[u'594'],[u'459'],[u'NBA'],[u'26.9'],Jeff Teague,[u'0.3'],[u'1.9'],[u'12.5'],[u'1.2'],[u'2.3'],[u'2.4'],[u'.490']
3990,[u'0.8'],[u'.377'],[u'2.2'],[u'0.1'],[u'.220'],[u'0.5'],[u'1.4'],[u'0.1'],[u'0.9'],[u'0.9'],[u'.349'],[u'2.6'],[u'0.4'],[u'.686'],[u'0.6'],[u'88'],[u'3'],[u'NBA'],[u'9.5'],Marquis Teague,[u'0.0'],[u'1.1'],[u'2.3'],[u'0.2'],[u'0.8'],[u'1.0'],[u'.369']
3991,[u'1.2'],[u'.473'],[u'2.6'],[u'1.7'],[u'.368'],[u'4.5'],[u'0.8'],[u'0.3'],[u'2.7'],[u'2.9'],[u'.407'],[u'7.1'],[u'0.8'],[u'.754'],[u'1.0'],[u'308'],[u'14'],[u'NBA'],[u'17.8'],Mirza Teletovic,[u'0.6'],[u'1.7'],[u'8.2'],[u'0.3'],[u'0.8'],[u'3.3'],[u'.523']
3992,[u'2.1'],[u'.419'],[u'5.0'],[u'0.6'],[u'.319'],[u'2.0'],[u'3.5'],[u'0.1'],[u'1.3'],[u'2.7'],[u'.390'],[u'7.0'],[u'1.3'],[u'.777'],[u'1.7'],[u'564'],[u'193'],[u'NBA'],[u'21.5'],Sebastian Telfair,[u'0.3'],[u'2.1'],[u'7.4'],[u'0.7'],[u'1.5'],[u'1.6'],[u'.436']
3993,[u'1.1'],[u'.446'],[u'2.5'],[u'0.7'],[u'.345'],[u'2.0'],[u'1.6'],[u'0.3'],[u'1.5'],[u'1.8'],[u'.401'],[u'4.4'],[u'0.8'],[u'.715'],[u'1.1'],[u'371'],[u'120'],[u'NBA'],[u'18.0'],Garrett Temple,[u'0.4'],[u'1.7'],[u'5.0'],[u'0.8'],[u'0.9'],[u'1.9'],[u'.478']
3994,[u'3.4'],[u'.484'],[u'7.0'],[u'1.7'],[u'.380'],[u'4.3'],[u'4.0'],[u'0.2'],[u'2.0'],[u'5.1'],[u'.444'],[u'11.4'],[u'2.0'],[u'.845'],[u'2.4'],[u'1353'],[u'675'],[u'NBA'],[u'30.4'],Jason Terry,[u'0.4'],[u'1.9'],[u'13.8'],[u'1.2'],[u'1.8'],[u'2.4'],[u'.517']
3995,[u'0.8'],[u'.556'],[u'1.5'],[u'0.2'],[u'.200'],[u'0.8'],[u'0.5'],[u'0.0'],[u'0.5'],[u'1.0'],[u'.429'],[u'2.3'],[u'0.2'],[u'1.000'],[u'0.2'],[u'6'],[u'1'],[u'NBA'],[u'6.2'],Adonis Thomas,[u'0.0'],[u'1.0'],[u'2.3'],[u'0.0'],[u'0.2'],[u'0.5'],[u'.464']
3996,[u'4.2'],[u'.489'],[u'8.6'],[u'1.9'],[u'.367'],[u'5.3'],[u'5.2'],[u'0.1'],[u'2.0'],[u'6.2'],[u'.443'],[u'13.9'],[u'4.8'],[u'.875'],[u'5.5'],[u'435'],[u'303'],[u'NBA'],[u'30.0'],Isaiah Thomas,[u'0.6'],[u'2.2'],[u'19.0'],[u'1.0'],[u'2.3'],[u'2.6'],[u'.513']
3997,[u'1.7'],[u'.431'],[u'4.0'],[u'0.3'],[u'.410'],[u'0.8'],[u'0.7'],[u'0.1'],[u'1.8'],[u'2.1'],[u'.428'],[u'4.8'],[u'1.2'],[u'.797'],[u'1.4'],[u'273'],[u'76'],[u'NBA'],[u'18.6'],Lance Thomas,[u'0.8'],[u'1.7'],[u'5.6'],[u'0.4'],[u'0.7'],[u'2.6'],[u'.462']
3998,[u'0.7'],[u'.500'],[u'1.5'],[u'0.0'],[u'.091'],[u'0.3'],[u'0.4'],[u'0.2'],[u'1.7'],[u'0.8'],[u'.435'],[u'1.7'],[u'0.4'],[u'.600'],[u'0.6'],[u'40'],[u'0'],[u'NBA'],[u'8.2'],Malcolm Thomas,[u'0.7'],[u'0.8'],[u'1.9'],[u'0.2'],[u'0.6'],[u'2.4'],[u'.442']
3999,[u'2.8'],[u'.440'],[u'6.4'],[u'0.0'],[u'.235'],[u'0.1'],[u'0.9'],[u'1.3'],[u'3.5'],[u'2.9'],[u'.438'],[u'6.5'],[u'2.0'],[u'.732'],[u'2.7'],[u'402'],[u'129'],[u'NBA'],[u'19.7'],Tyrus Thomas,[u'1.4'],[u'2.5'],[u'7.7'],[u'0.8'],[u'1.3'],[u'4.8'],[u'.439']
4000,[u'1.4'],[u'.444'],[u'3.2'],[u'1.4'],[u'.386'],[u'3.6'],[u'1.1'],[u'0.3'],[u'2.4'],[u'2.8'],[u'.413'],[u'6.8'],[u'0.8'],[u'.707'],[u'1.1'],[u'265'],[u'90'],[u'NBA'],[u'24.2'],Hollis Thompson,[u'0.8'],[u'2.0'],[u'7.7'],[u'0.6'],[u'0.8'],[u'3.1'],[u'.514']
4001,[u'3.6'],[u'.500'],[u'7.2'],[u'0.0'],[u'.143'],[u'0.1'],[u'1.1'],[u'0.7'],[u'4.4'],[u'3.6'],[u'.496'],[u'7.2'],[u'1.7'],[u'.657'],[u'2.5'],[u'588'],[u'412'],[u'NBA'],[u'25.2'],Jason Thompson,[u'2.1'],[u'3.0'],[u'8.9'],[u'0.5'],[u'1.3'],[u'6.6'],[u'.497']
